v_km_per_s,F_mlp,F_truth
1315.6149173454528,0.9968386939681821,0.9970441132829344
1318.2514201858244,0.9968039883071238,0.996924633882441
1320.887923026196,0.9967872849485606,0.9968475464563922
1323.5244258665675,0.9967971129999381,0.9968190112345781
1326.160928706939,0.9968429306319175,0.9968442331474906
1328.7974315473107,0.9969280959408783,0.9969265378132129
1331.4339343876823,0.9970437827060473,0.997066420655682
1334.0704372280538,0.9971674073293801,0.9972592862572777
1336.7069400684254,0.997266662176178,0.997492910111742
1339.343442908797,0.9973081823889118,0.9977480609959726
1341.9799457491686,0.9972676731504064,0.9980030377223499
1344.6164485895401,0.9971375918943675,0.9982390993253382
1347.2529514299117,0.9969296381168569,0.9984439672516706
1349.8894542702833,0.9966713868389289,0.998612778257027
1352.5259571106549,0.9964014749232444,0.9987470102034475
1355.1624599510264,0.9961588362938261,0.9988519284628893
1357.798962791398,0.9959810356451776,0.9989335791438979
1360.4354656317696,0.9958968163677892,0.9989968968943101
1363.0719684721412,0.9959218290701527,0.9990454533792286
1365.7084713125128,0.9960534743634024,0.9990819435245748
1368.3449741528843,0.9962665491610821,0.9991082681804437
1370.981476993256,0.9965145325866755,0.9991252197165083
1373.6179798336275,0.9967363336708684,0.999132796699353
1376.254482673999,0.9968687822371437,0.9991308703258897
1378.8909855143706,0.996861475473446,0.9991225549276679
1381.5274883547422,0.9966886614425665,0.9991093892252998
1384.1639911951138,0.9963549336153535,0.9990951001897348
1386.8004940354854,0.9958923537058263,0.9990819603701753
1389.436996875857,0.9953503945141113,0.999070914342572
1392.0734997162285,0.9947827551167682,0.9990620170806706
1394.7100025566,0.9942373991627595,0.9990548457285771
1397.3465053969717,0.9937537253488866,0.9990487994287758
1399.9830082373433,0.9933668376680986,0.9990433825015226
1402.6195110777148,0.9931129469694157,0.999038191795995
1405.2560139180864,0.9930298363190254,0.9990327409040992
1407.892516758458,0.9931478725911959,0.999026727893346
